appid,developer_id
2470810,49402
2470820,49402
2470830,3846
2470840,51223
2470860,83411
2470870,12417
2470910,29006
2470920,70918
2470930,31608
2470940,4093
2470970,85230
2470980,98799
2470990,46682
2471000,134
2471020,63585
2471050,25889
2471060,29137
2471070,74370
2471090,30765
2471100,54203
2471110,23231
2471120,40837
2471120,44188
2471120,83093
2471130,40837
2471130,44188
2471130,83093
2471140,11210
2471140,34449
2471140,41076
2471140,83093
2471150,11210
2471150,34449
2471150,41076
2471150,83093
2471160,11210
2471160,34449
2471160,41076
2471160,83093
2471170,11210
2471170,34449
2471170,41076
2471170,83093
2471200,69893
2471220,37859
2471250,8901
2471270,94012
2471280,86950
2471290,93775
2471320,42446
2471330,73184
2471340,93856
2471350,94941
2471360,82481
2471380,95753
2471390,41657
2471400,7626
2471410,9751
2471420,8019
2471460,18671
2471480,14450
2471490,29927
2471510,9294
2471540,5219
2471540,6658
2471550,47900
2471590,1123
2471590,19036
2471600,87045
2471630,63885
2471650,7129
2471660,58777
2471670,63032
2471680,39354
2471690,66518
2471710,11552
2471720,32296
2471730,39886
2471740,82493
2471760,88070
2471770,70577
2471780,43141
2471780,82961
2471790,89124
2471800,90926
2471830,18409
2471840,28839
2471850,18156
2471860,45006
2471870,71867
2471890,22800
2471900,5553
2471900,65436
2471910,47496
2471920,75890
2471940,73719
2471950,36497
2471960,74652
2471970,8026
2471980,99010
2472000,71241
2472010,90695
2472040,21220
2472050,41334
2472060,41334
2472070,41334
2472080,90281
2472100,100250
2472120,28543
2472130,71390
2472140,17206
2472160,33775
2472170,68026
2472180,62760
2472200,74911
2472220,29927
2472230,71631
2472240,201
2472250,11023
2472260,80041
2472270,17706
2472300,66936
2472330,41095
2472340,95844
2472350,69194
2472350,99770
2472360,37699
2472370,52444
2472370,52714
2472390,81675
2472410,29516
2472440,14795
2472450,7880
2472470,13428
2472480,13428
2472490,53317
2472510,12725
2472510,73158
2472530,73491
2472550,63820
2472560,9976
2472570,76117
2472580,78912
2472590,43416
2472610,67177
2472630,2686
2472650,41257
2472651,41257
2472670,65905
2472670,81792
2472680,94012
2472681,94012
2472682,94012
2472690,44637
2472700,77309
2472720,64132
2472740,28226
2472740,82407
2472750,75344
2472760,50065
2472770,5844
2472790,45135
2472810,31406
2472820,62233
2472830,29709
2472840,99192
2472860,8277
2472870,50460
2472890,35992
2472930,27487
2472940,40254
2472970,37966
2472980,95002
2472990,42029
2473000,98782
2473030,51674
2473040,68213
2473070,13589
2473090,16235
2473110,29877
2473130,98742
2473140,21102
2473150,60269
2473160,17273
2473170,4744
2473210,44491
2473240,30739
2473250,96802
2473260,63784
2473270,5990
2473310,81853
2473330,2349
2473340,44063
2473370,72037
2473380,72037
2473400,42400
2473410,89444
2473420,66942
2473430,46357
2473450,80072
2473460,84913
2473470,54583
2473480,31546
2473500,98782
2473510,48870
2473570,33018
2473590,74021
2473620,39891
2473630,80022
2473640,16678
2473650,31551
2473660,42162
2473670,35923
2473710,90672
2473720,67751
2473740,8779
2473750,38200
2473750,60316
2473761,83592
2473770,47435
2473790,34322
2473820,58495
2473830,100841
2473860,27853
2473870,10695
2473890,97942
2473920,100405
2473950,90338
2473980,37317
2473990,68637
2474000,15825
2474002,15825
2474010,14082
2474020,35802
2474020,56136
2474030,15221
2474050,47052
2474130,4595
2474140,67209
2474150,85835
2474170,22747
2474180,87045
2474190,26091
2474220,52231
2474230,96580
2474250,30406
2474280,20812
2474290,60528
2474320,18732
2474320,79378
2474360,96079
2474410,60528
2474420,49737
2474430,851
2474460,71155
2474480,20203
2474520,26203
2474530,42864
2474540,73724
2474550,86998
2474590,24478
2474610,98782
2474640,43584
2474660,16075
2474670,71395
2474690,55814
2474700,65839
2474710,39645
2474720,61699
2474750,66244
2474770,47972
2474770,97920
2474790,98893
2474800,3671
2474830,78607
2474840,45815
2474840,98318
2474850,42195
2474860,24570
2474870,41509
2474870,47821
2474871,41509
2474871,42870
2474872,18207
2474872,41509
2474873,38976
2474873,41509
2474880,26184
2474890,41509
2474890,47821
2474891,41509
2474891,42870
2474892,18207
2474892,41509
2474893,38976
2474893,41509
2474900,100944
2474920,24146
2474930,15966
2474940,71705
2474950,12617
2474960,5470
2474970,44701
2474980,89956
2475010,94301
2475020,39636
2475040,58384
2475060,6162
2475070,1691
2475080,65425
2475090,99062
2475100,40497
2475130,92400
2475150,30384
2475160,36397
2475170,22776
2475180,44276
2475200,70076
2475220,89192
2475240,74534
2475250,33602
2475260,42684
2475270,62797
2475290,58480
2475300,65276
2475310,77912
2475320,75767
2475330,99791
2475350,60152
2475380,77922
2475390,45326
2475400,45326
2475410,70720
2475420,46414
2475430,35086
2475440,91687
2475450,91687
2475460,20562
2475480,4306
2475490,31856
2475510,69201
2475520,100926
2475540,88070
2475550,74204
2475560,50155
2475570,50155
2475580,82341
2475590,74204
2475600,77332
2475610,18211
2475620,8540
2475630,66085
2475640,11970
2475660,14708
2475670,99173
2475690,12626
2475720,10801
2475730,8067
2475760,54953
2475780,61161
2475790,28937
2475800,38493
2475810,60131
2475820,28347
2475830,24074
2475830,36267
2475850,57711
2475860,65550
2475880,86798
2475880,98318
2475890,76052
2475900,12417
2475910,96259
2475980,30905
2475990,76052
2476000,12417
2476010,2066
2476020,89042
2476030,51842
2476040,42395
2476050,75890
2476070,21520
2476080,76052
2476090,29225
2476090,100502
2476100,62627
2476130,62217
2476150,16427
2476160,17802
2476170,79316
2476190,24081
2476190,27422
2476200,74620
2476250,55984
2476260,65168
2476270,48593
2476310,72780
2476330,59733
2476350,70188
2476380,45162
2476420,95220
2476450,39220
2476460,19501
2476490,3581
2476500,3581
2476530,57003
2476530,60658
2476550,31800
2476580,100452
2476590,41289
2476610,3386
2476620,14270
2476620,37012
2476620,60700
2476630,74577
2476640,94715
2476650,52340
2476660,36277
2476670,5248
2476680,99766
2476690,2371
2476700,2371
2476710,34186
2476720,4217
2476730,59605
2476760,71711
2476780,76603
2476790,11585
2476800,11585
2476820,2229
2476830,84436
2476840,18087
2476850,38524
2476860,19316
2476880,60166
2476920,35861
2476921,35861
2476930,38520
2476940,8104
2476940,76263
2476950,19675
2476960,7963
2476990,44607
2477000,87045
2477010,63616
2477020,37325
2477020,84475
2477030,42633
2477060,48230
2477070,72612
2477090,50170
2477090,57655
2477090,60465
2477090,98475
2477100,82759
2477110,100654
2477130,54658
2477140,35372
2477160,96414
2477170,57551
2477200,11227
2477220,80426
2477230,36846
2477250,36445
2477270,97860
2477280,55984
2477290,38159
2477300,100311
2477340,8545
2477350,45933
2477380,43450
2477390,78904
2477400,77099
2477420,91367
2477470,31649
2477480,41966
2477490,38493
2477510,64568
2477520,801
2477540,72195
2477560,38756
2477590,58435
2477600,25460
2477620,74270
2477630,19865
2477650,77762
2477660,15276
2477660,71643
2477660,78553
2477670,54404
2477690,32828
2477710,73730
2477740,3074
2477740,89520
2477750,84427
2477760,38756
2477770,22562
2477780,59123
2477790,4810
2477810,70384
2477830,52740
2477870,11620
2477880,15771
2477900,1101
2477920,53923
2477930,35842
2477950,48694
2477950,52365
2477960,56262
2478020,37992
2478030,39308
2478040,32233
2478060,6820
2478070,6820
2478120,27832
2478130,37612
2478140,17464
2478160,54572
2478160,88235
2478170,91897
2478190,35564
2478200,5818
2478220,19525
2478240,67161
2478260,87446
2478270,65789
2478290,30809
2478310,19738
2478320,34039
2478330,64415
2478330,76942
2478340,48615
2478360,39375
2478400,73491
2478410,24072
2478420,86849
2478430,97524
2478450,46966
2478460,54593
2478460,95943
2478470,38883
2478490,1558
2478490,48670
2478490,50917
2478490,62834
2478500,72612
2478540,61912
2478550,57771
2478560,26472
2478570,3396
2478580,21579
2478600,13594
2478630,88830
2478640,44938
2478680,89281
2478690,79617
2478700,13234
2478710,67136
2478720,12417
2478730,97146
2478740,36363
2478750,51236
2478790,12417
2478800,21659
2478810,31804
2478820,9643
2478840,34376
2478840,41612
2478850,24945
2478860,64633
2478870,51239
2478890,98533
2478900,26643
2478910,19232
2478920,34293
2478930,12417
2478940,92077
2478950,12417
2478960,96306
2478970,13064
2478970,54828
2479000,48988
2479010,37374
2479020,83079
2479030,22904
2479070,86045
2479090,90540
2479120,10999
2479140,62105
2479150,97115
2479160,11456
2479170,77896
2479180,20737
2479190,86081
2479210,79717
2479220,16894
2479230,47899
2479240,49919
2479260,81741
2479270,49764
2479290,6293
2479300,15411
2479310,10617
2479320,92816
2479340,3579
2479360,87680
2479370,71437
2479420,87150
2479430,58836
2479440,40781
2479470,11273
2479490,36716
2479500,3020
2479510,83989
2479520,28601
2479530,50200
2479550,2349
2479560,68062
2479570,2349
2479580,187
2479610,37438
2479620,4270
2479630,74968
2479640,12917
2479640,77808
2479650,7721
2479660,71712
2479670,58258
2479720,85030
2479730,923
2479740,32196
2479770,69759
2479780,78450
2479810,60483
2479820,2824
2479830,14803
2479840,10185
2479880,79674
2479890,23014
2479920,78606
2479930,72612
2479950,42976
2479960,62336
2479970,63771
2479980,30202
2479990,13758
2480000,33581
2480010,72480
2480020,96859
2480030,96414
2480080,57761
2480100,26928
2480110,48699
2480110,69481
2480140,17956
2480150,57520
2480160,23883
2480170,46563
2480180,80394
2480180,96702
2480190,12417
2480200,2000
2480210,36447
2480240,33779
2480250,83443
2480260,30938
2480290,86400
2480320,17956
2480340,96580
2480360,88600
2480370,88600
2480400,96576
2480410,70161
2480420,96431
2480440,96875
2480480,31522
2480490,21018
2480520,80804
2480530,80804
2480560,47220
2480580,6979
2480590,48375
2480610,31522
2480630,58316
2480640,95753
2480650,10446
2480660,70306
2480680,12079
2480710,55936
2480710,91105
2480720,54520
2480740,97578
2480760,62768
2480770,8537
2480780,7590
2480800,80785
2480820,30984
2480830,11317
2480840,19808
2480850,15090
2480910,47182
2480930,83031
2480950,41559
2480960,54575
2480970,96408
2480980,19375
2481020,56919
2481050,75707
2481090,46681
2481091,46681
2481100,46681
2481101,46681
2481120,95547
2481140,91612
2481150,12137
2481160,33423
2481170,47899
2481190,38461
2481200,67119
2481210,78355
2481210,79370
2481220,44266
2481230,5157
2481260,42310
2481270,17751
2481280,37446
2481280,71688
2481310,47931
2481320,14424
2481340,352
2481360,15881
2481380,57261
2481400,20433
2481440,29763
2481440,73997
2481450,56250
2481460,76605
2481470,32983
2481490,89956
2481520,36392
2481520,92952
2481560,89210
2481570,53099
2481610,36070
2481630,92365
2481640,31996
2481660,78874
2481670,80353
2481680,41294
2481690,4306
2481710,97086
2481730,80261
2481760,59314
2481760,75042
2481780,9457
2481790,75890
2481800,55769
2481820,38361
2481850,79641
2481870,75890
2481890,72612
2481910,5463
2481920,24002
2481930,66691
2481950,77448
2481960,31245
2481970,44158
2481980,5826
2481990,16567
2482000,26911
2482010,52598
2482020,89822
2482030,68842
2482080,50356
2482090,50356
2482100,17418
2482110,20425
2482120,39941
2482130,29392
2482140,57794
2482150,2527
2482160,41559
2482180,84410
2482190,89154
2482200,97851
2482210,93280
2482250,93280
2482270,92044
2482300,92942
2482320,63544
2482330,84410
2482340,89507
2482360,98348
2482370,7397
2482370,58314
2482390,87001
2482392,87001
2482410,17303
2482420,33753
2482430,53429
2482440,67954
2482490,12296
2482520,7812
2482540,65554
2482541,65554
2482542,65554
2482543,65554
2482550,69356
2482560,90756
2482610,36858
2482630,58244
2482640,38117
2482650,32110
2482660,36491
2482670,36491
2482680,76229
2482690,23894
2482700,62344
2482740,76229
2482760,98560
2482780,57969
2482790,69420
2482810,64012
2482820,16624
2482840,21701
2482850,61626
2482850,75293
2482870,78960
2482880,45591
2482900,72647
2482920,7041
2482920,74463
2482950,89752
2482970,3294
2482980,43870
2483020,96222
2483030,1115
2483050,9136
2483060,38756
2483070,97784
2483100,99301
2483120,47055
2483130,47261
2483140,39348
2483150,70209
2483160,97765
2483200,95262
2483220,17865
2483230,2705
2483230,8675
2483230,59333
2483230,65708
2483230,66836
2483230,68939
2483230,80010
2483230,82001
2483230,89886
2483230,97302
2483240,21458
2483250,87968
2483270,68368
2483290,45342
2483300,21369
2483350,74468
2483360,51045
2483370,56022
2483380,51593
2483400,46914
2483420,66447
2483430,77738
2483440,3119
2483450,54103
2483460,95209
2483470,52702
2483480,74755
2483490,19909
2483490,46381
2483490,99482
2483520,32086
2483540,45962
2483570,14877
2483610,3581
2483611,3581
2483612,3581
2483620,95917
2483630,23226
2483650,32627
2483660,84064
2483680,41791
2483700,25094
2483730,84064
2483750,19297
2483760,57372
2483770,21348
2483780,69046
2483800,98369
2483850,18557
2483880,47242
2483920,60031
2483930,39316
2483950,73505
2483960,81569
2483970,75248
2483980,79604
2484000,65276
2484010,55012
2484020,33068
2484020,53790
2484030,33068
2484030,53790
2484060,91010
2484070,74098
2484100,46221
2484100,83333
2484110,47408
2484110,76263
2484120,91467
2484130,82707
2484140,45023
2484140,84748
2484140,98276
2484160,95619
2484170,64345
2484180,58360
2484190,45023
2484190,84748
2484190,98276
2484200,28953
2484210,11632
2484210,95071
2484220,33603
2484230,77169
2484240,44495
2484250,81204
2484260,58360
2484270,45477
2484280,98889
2484310,8823
2484330,13791
2484340,3353
2484350,63981
2484360,9537
2484370,36163
2484390,71103
2484410,39239
2484420,15985
2484430,50489
2484460,49424
2484500,87485
2484510,33154
2484520,25579
2484540,25106
2484570,35739
2484580,27419
2484590,87049
2484610,8106
2484620,2705
2484620,8675
2484620,59333
2484620,65708
2484620,66836
2484620,68939
2484620,82001
2484620,89886
2484620,97302
2484630,5979
2484660,50521
2484670,31455
2484690,13791
2484700,82147
2484740,88179
2484741,88179
2484742,88179
2484743,88179
2484744,88179
2484760,58188
2484770,47261
2484780,40923
2484790,10684
2484810,100604
2484830,100604
2484840,60031
2484850,14940
2484860,20853
2484870,12417
2484880,52598
2484890,53119
2484900,69405
2484940,73594
2484960,32681
2484970,73487
2484980,81935
2485000,8822
2485030,29057
2485031,29057
2485032,29057
2485033,29057
2485040,23887
2485060,25898
2485070,15101
2485080,22242
2485090,1720
2485120,15011
2485130,44966
2485150,74160
2485170,57930
2485180,51265
2485190,14227
2485210,25180
2485230,81818
2485240,81818
2485250,81818
2485260,22309
2485270,77758
2485280,83455
2485310,94510
2485330,90151
2485340,23626
2485350,81333
2485370,27621
2485380,94947
2485390,25671
2485400,25671
2485410,94355
2485430,1579
2485450,23761
2485450,67668
2485460,8390
2485470,82856
2485510,100908
2485530,660
2485540,59569
2485560,31473
2485570,16527
2485580,5752
2485590,30235
2485610,41437
2485620,28854
2485630,60191
2485650,73004
2485660,52598
2485730,18509
2485750,58978
2485790,58188
2485820,71410
2485860,1061
2485870,5616
2485880,63616
2485890,44512
2485900,58082
2485910,36824
2485930,84011
2485940,44285
2485950,14819
2485960,83325
2485980,3451
2486000,47677
2486020,34884
2486030,34884
2486040,92502
2486060,85386
2486070,34884
2486080,46681
2486090,5856
2486110,27742
2486120,81523
2486120,92397
2486140,41891
2486150,8545
2486160,81162
2486180,49746
2486240,82226
2486270,34884
2486280,56624
2486290,17072
2486300,5856
2486310,66986
2486340,98417
2486360,98417
2486370,52285
2486390,98417
2486400,44982
2486430,19410
2486470,15509
2486490,36989
2486500,6186
2486510,6665
2486520,31647
2486530,39752
2486540,56694
2486560,68416
2486570,51421
2486590,21595
2486600,79458
2486620,20052
2486630,67244
2486650,87958
2486670,50407
2486680,22194
2486700,32143
2486730,89865
2486740,64188
2486750,75168
2486760,31764
2486780,50918
2486810,62445
2486820,32912
2486840,13005
2486841,13005
2486842,13005
2486843,13005
2486844,13005
2486846,13005
2486847,13005
2486848,13005
2486880,17198
2486900,98026
2486910,36596
2486930,57221
2486960,64559
2486960,83439
2486970,86741
2486980,1546
2487000,32148
2487020,47848
2487040,12476
2487040,33596
2487040,43645
2487060,4728
2487070,4728
2487090,32983
2487110,68716
2487120,43709
2487130,43709
2487140,22131
2487150,42503
2487150,47665
2487160,2444
2487190,76917
2487200,78315
2487230,2444
2487260,44342
2487270,51945
2487300,8545
2487340,44634
2487350,64751
2487360,41537
2487370,38966
2487380,12417
2487390,95189
2487420,44213
2487470,12417
2487480,94080
2487490,18337
2487550,12417
2487560,44701
2487570,12417
2487580,88704
2487590,56966
2487610,12417
2487620,72693
2487640,95144
2487650,40787
2487680,1846
2487710,92014
2487730,99440
2487740,60314
2487760,53412
2487770,49424
2487820,90140
2487830,90140
2487850,49711
2487860,14877
2487870,66996
2487880,65003
2487890,26864
2487891,26864
2487892,26864
2487893,26864
2487894,26864
2487895,26864
2487896,26864
2487900,26864
2487901,26864
2487920,22730
2487930,21471
2487940,36111
2487950,16434
2487960,86319
2487970,69293
2487990,55113
2488050,23457
2488060,62557
2488070,22562
2488090,70247
2488100,2171
2488110,22471
2488120,67795
2488150,80535
2488151,80535
2488152,80535
2488153,80535
2488180,77138
2488190,25948
2488200,5744
2488240,42052
2488250,96873
2488290,36271
2488300,36271
2488330,11145
2488340,60638
2488350,67457
2488360,78480
2488370,91910
2488380,91479
2488390,57010
2488400,76648
2488410,57526
2488430,49157
2488450,27661
2488470,52783
2488480,47615
2488480,61670
2488490,71738
2488500,22509
2488510,31307
2488520,44735
2488540,66427
2488570,23489
2488590,62601
2488620,51145
2488630,21112
2488630,74540
2488640,22125
2488650,32916
2488660,86338
2488690,51545
2488710,46665
2488720,12417
2488750,65840
2488760,9313
2488770,42548
2488780,35007
2488790,98426
2488830,80998
2488840,12417
2488850,72406
2488860,69412
2488880,27783
2488890,25193
2488900,1675
2488910,12417
2488930,78849
2488940,44717
2488960,12417
2488970,23736
2489000,93516
2489010,30115
2489020,57829
2489030,57829
2489031,57829
2489040,85816
2489050,23736
2489080,93810
2489090,38252
2489160,54182
2489210,38
2489211,38
2489212,38
2489240,41823
2489250,87257
2489270,65989
2489280,7129
2489300,57700
2489310,43968
2489330,3457
2489340,88670
2489370,48269
2489410,9410
2489430,3614
2489440,8820
2489450,63931
2489460,15698
2489500,8820
2489501,8820
2489502,8820
2489503,8820
2489504,8820
2489510,47276
2489520,53430
2489560,76402
2489580,67470
2489610,13401
2489620,3480
2489650,60464
2489660,67713
2489670,11153
2489700,34778
2489710,42148
2489720,27010
2489730,54840
2489740,4263
2489760,76350
2489770,6803
2489800,31470
2489810,46276
2489820,78034
2489840,39597
2489850,50584
2489860,9136
2489880,21329
2489900,79222
2489930,77155
2489950,43685
2489960,28524
2489970,55263
2489990,16804
2490010,59637
2490010,92557
2490020,17252
2490030,32889
2490030,90871
2490040,39627
2490050,33172
2490060,87465
2490080,72029
2490090,31945
2490100,12184
2490100,13625
2490130,4616
2490140,98989
2490160,65342
2490170,2349
2490190,2349
2490200,8221
2490210,58496
2490220,30128
2490240,39369
2490250,72037
2490260,72037
2490270,63312
2490290,97051
2490300,57428
2490310,28743
2490330,43678
2490420,77830
2490440,41150
2490460,41150
2490510,85817
2490530,40328
2490540,16434
2490580,78223
2490590,16684
2490650,94974
2490670,48547
2490680,2694
2490690,32678
2490730,51625
2490750,75622
2490760,16650
2490770,90933
2490780,59964
2490790,93918
2490800,96053
2490820,36310
2490850,30257
2490890,49500
2490900,34512
2490910,15771
2490930,15771
2490950,20167
2490960,96441
2490990,76263
2491030,66117
2491040,72563
2491050,12753
2491050,93200
2491060,84495
2491070,15207
2491080,30718
2491090,95896
2491120,52968
2491130,90048
2491140,9294
2491140,18050
2491200,14894
2491240,76765
2491250,50100
2491270,6214
2491300,61367
2491310,42473
2491320,32812
2491330,3581
2491331,3581
2491332,3581
2491333,3581
2491334,3581
2491340,89956
2491360,80541
2491380,6318
2491410,1835
2491420,20062
2491460,15139
2491500,73857
2491520,1146
2491540,13694
2491560,4681
2491610,22751
2491620,9219
2491640,67829
2491660,82863
2491670,84556
2491690,80079
2491700,85230
2491710,34048
2491710,52604
2491720,34048
2491720,52604
2491740,16287
2491760,9136
2491770,54070
2491780,32009
2491790,34615
2491810,63061
2491820,26533
2491830,76042
2491840,9313
2491850,85253
2491860,44725
2491880,34262
2491890,36435
2491900,28711
2491901,28711
2491902,28711
2491950,55694
2491990,98879
2492010,82526
2492020,42164
2492030,16308
2492030,85923
2492040,51411
2492050,52973
2492060,49724
2492070,5583
2492080,66006
2492090,4810
2492110,21752
2492120,76523
2492130,59171
2492130,87934
2492140,26142
2492140,44846
2492160,63300
2492240,63957
2492270,38128
2492290,86235
2492300,52651
2492310,63145
2492320,374
2492330,50806
2492340,32812
2492350,56011
2492370,44291
2492380,99234
2492390,47952
2492400,8471
2492400,12812
2492400,61184
2492410,39341
2492420,99670
2492430,57824
2492490,38749
2492560,61363
2492570,89383
2492580,32812
2492590,17823
2492600,63561
2492610,40927
2492620,16922
2492640,28964
2492650,13766
2492680,74912
2492710,2444
2492730,90607
2492740,53325
2492770,81207
2492771,81207
2492780,87273
2492800,32176
2492820,34403
2492830,11496
2492830,12551
2492830,36004
2492830,42813
2492830,42946
2492830,66375
2492830,91475
2492850,59939
2492870,71768
2492880,40224
2492890,48890
2492900,100405
2492910,51953
2492920,50155
2492930,73144
2492940,7476
2492950,7376
2492990,13677
2493010,63875
2493030,35999
2493050,48619
2493070,67751
2493080,11513
2493080,92012
2493110,76856
2493130,12562
2493140,81567
2493160,100673
2493170,89281
2493180,60752
2493210,62786
2493220,12259
2493230,12417
2493240,94106
2493250,12184
2493250,13625
2493290,12417
2493340,88271
2493360,80580
2493370,12417
2493380,12417
2493390,12417
2493400,90494
2493410,12417
2493430,51725
2493470,46892
2493480,26337
2493490,40224
2493510,68424
2493520,35015
2493530,83213
2493560,12866
2493580,72142
2493590,45421
2493600,20663
2493620,54872
2493630,66472
2493641,38665
2493660,21901
2493660,24584
2493660,29351
2493660,31917
2493660,68423
2493660,69808
2493660,81949
2493660,84687
2493660,95409
2493670,24705
2493700,41180
2493710,12096
2493710,23750
2493720,41180
2493730,28459
2493740,41180
2493750,69007
2493760,69007
2493770,69007
2493780,43092
2493810,69007
2493820,43092
2493830,41180
2493840,60194
2493860,455
2493860,48315
2493890,643
2493910,47724
2493920,7342
2493930,66730
2493940,62154
2493950,50433
2493960,11367
2493980,21642
2494010,68842
2494020,52995
2494030,97645
2494050,83121
2494110,36542
2494130,71424
2494140,60194
2494150,60194
2494160,60194
2494170,60194
2494180,60194
2494220,49833
2494230,49833
2494240,49833
2494250,49833
2494270,15197
2494310,62291
2494320,62291
2494330,62291
2494340,76093
2494350,76093
2494360,69710
2494370,72356
2494380,32011
2494400,14270
2494400,37012
2494400,60700
2494410,5470
2494420,99275
2494440,89145
2494450,62800
2494470,30718
2494480,19891
2494480,69671
2494500,5672
2494510,67749
2494550,6671
2494560,2709
2494610,90154
2494640,96314
2494650,58532
2494650,71080
2494650,100149
2494660,10271
2494680,59225
2494690,48385
2494710,96732
2494720,77275
2494730,21802
2494740,1450
2494750,1450
2494760,1450
2494770,18147
2494780,2651
2494790,22066
2494800,59914
2494810,12036
2494830,72716
2494840,97075
2494860,50160
2494870,14497
2494890,12417
2494910,12417
2494920,39413
2494930,12533
2494930,65651
2494950,12417
2494960,33996
2494970,12417
2494980,9815
2494990,39264
2495000,28382
2495010,27439
2495040,82348
2495040,85728
2495050,46567
2495060,6943
2495080,10058
2495090,90868
2495100,71477
2495130,68772
2495140,48670
2495140,50917
2495140,67065
2495140,71829
2495140,100889
2495160,72493
2495170,50498
2495180,90526
2495200,99360
2495240,51397
2495260,51144
2495270,72157
2495290,95185
2495300,36383
2495310,28382
2495320,66569
2495340,44995
2495350,76472
2495380,78908
2495430,76769
2495450,66466
2495480,62162
2495490,59441
2495500,70101
2495510,3976
2495530,29747
2495540,97468
2495560,44951
2495570,93823
2495580,100433
2495610,87694
2495620,37648
2495630,65383
2495640,65383
2495650,1402
2495660,1402
2495670,2821
2495680,31071
2495690,40206
2495690,97734
2495700,25104
2495720,67325
2495730,74885
2495750,92025
2495760,23498
2495770,82344
2495780,63530
2495790,54583
2495810,35137
2495820,56094
2495830,15787
2495840,71497
2495950,67298
2495960,77620
2495970,24605
2495980,21069
2495990,34590
2496000,97057
2496010,66648
2496060,90048
2496090,65821
2496100,7311
2496130,87055
2496160,47933
2496170,31551
2496180,2514
2496200,91704
2496210,62761
2496220,80526
2496230,51513
2496240,35317
2496250,35317
2496270,55874
2496290,9643
2496300,52598
2496330,60460
2496350,90829
2496380,38022
2496390,52809
2496410,89172
2496420,58004
2496430,93804
2496440,8620
2496450,8620
2496460,27026
2496490,98892
2496500,92630
2496510,92630
2496520,92630
2496530,63164
2496550,18606
2496580,31473
2496590,11385
2496630,37433
2496640,43221
2496650,15524
2496720,88784
2496760,52124
2496770,62677
2496790,42395
2496800,33235
2496830,1949
2496850,30599
2496880,100311
2496890,60407
2496890,101019
2496910,7463
2496910,98893
2496920,11515
2496930,80851
2496940,40461
2496940,46726
2496950,24452
2496980,15630
2496990,31191
2497010,35879
2497020,36252
2497040,15390
2497070,100540
2497080,88344
2497090,3230
2497100,50001
2497110,80500
2497150,57681
2497160,76615
2497170,84719
2497210,73803
2497280,6722
2497300,73224
2497310,20268
2497320,44063
2497340,16412
2497340,53549
2497350,17358
2497360,85454
2497380,76224
2497390,34604
2497430,15040
2497440,10732
2497440,87646
2497450,76224
2497480,90190
2497490,16412
2497490,53549
2497500,65459
2497510,76224
2497520,27575
2497560,71466
2497570,51108
2497580,63218
2497610,100393
2497620,7595
2497630,46155
2497640,85407
2497650,65315
2497670,79991
2497680,16772
2497700,75934
2497710,75934
2497720,75934
2497730,75934
2497740,75934
2497770,9311
2497790,97697
2497830,57096
2497840,18428
2497850,82426
2497870,34918
2497890,96557
2497900,84831
2497910,70988
2497920,54385
2497930,84294
2497940,64071
2497950,66579
2497960,72829
2497980,68812
2498010,16858
2498010,69096
2498010,97250
2498010,98151
2498020,70322
2498050,93812
2498060,1626
2498070,32293
2498070,76577
2498080,21282
2498090,43102
2498100,59241
2498110,40018
2498110,58478
2498120,40018
2498120,58478
2498130,40018
2498130,58478
2498140,40018
2498140,58478
2498160,66748
2498170,71770
2498180,3936
2498200,26896
2498220,8609
2498260,41805
2498310,74829
2498340,86556
2498360,7437
2498360,57876
2498370,70110
2498390,79594
2498480,63249
2498490,7935
2498500,77089
2498510,87832
2498540,56011
2498570,16750
2498580,100723
2498600,72717
2498610,72717
2498620,46197
2498630,47380
2498650,99441
2498660,66538
2498680,63267
2498710,34386
2498710,96017
2498730,49559
2498740,88677
2498790,309
2498800,5763
2498820,58073
2498830,52423
2498850,3783
2498870,32956
2498890,74795
2498900,74795
2498910,13055
2498920,47609
2498930,47609
2498940,40578
2498960,21348
2498970,44731
2498980,34513
2498990,94474
2499020,26896
2499040,71317
2499080,30899
2499100,99346
2499110,58916
2499120,100940
2499130,15664
2499150,80081
2499210,29701
2499220,42526
2499260,24
2499270,65364
2499290,70884
2499310,66529
2499320,88969
2499330,18725
2499340,94163
2499360,14457
2499400,57652
2499410,37859
2499420,12566
2499450,62733
2499470,25277
2499480,37732
2499500,24884
2499510,30695
2499520,74840
2499570,77688
2499590,76307
2499620,86735
2499640,61687
2499650,44107
2499670,93777
2499680,93777
2499700,94008
2499710,18352
2499710,61451
2499730,58346
2499740,71536
2499750,874
2499770,99680
2499780,64985
2499790,12917
2499790,77808
2499800,64985
2499820,47548
2499880,48995
2499890,6593
2499910,98782
2499920,99777
2499930,76224
2499940,60706
2499950,30943
2499970,76224
2499990,43114
2500000,70672
2500010,1860
2500020,49655
2500040,35199
2500050,62923
2500060,6672
2500080,65635
2500090,28621
2500120,82126
2500130,100105
2500160,23486
2500170,23486
2500180,16804
2500190,27538
2500200,14007
2500230,98571
2500240,2444
2500250,67036
2500290,52034
2500300,2349
2500310,2349
2500340,823
2500350,19883
2500360,69763
2500370,69763
2500390,24889
2500400,60504
2500410,98348
2500420,8934
2500420,98348
2500430,79070
2500440,79070
2500450,14971
2500460,10705
2500470,98348
2500490,98499
2500500,63221
2500520,64127
2500570,12373
2500580,48995
