id,name
31818,Dejan Cicic
31819,Robby Duguay
31820,ProntiatVR
31821,Team Vivat
31822,Geert Verhoeff
31823,CommaCrash
31824,Nutrients
31825,Defunct Horizon
31826,Ghost Time Games
31827,Strange Loop Games
31828,Travel by Train
31829,Mystical Night Studios
31830,Fulby Technologies
31831,Polywickstudio
31832,JordiBoi
31833,PROLIEZ
31834,Raven Raiders
31835,Dynamic Dungeons
31836,Redshift Games
31837,RGE
31838,Camerron ScottSaxon Niewoehner
31839,Fineam Neo Studio
31840,kaiakairos
31841,No Gravity Games
31842,liminalzero
31843,Holy Radish
31844,PAUL YEUNG
31845,Phren Games
31846,Brandon Cassata
31847,Fiendish Fiction
31848,KIMIDORI SOFT
31849,Megastructure Games
31850,Katane Production
31851,Applebomb Games
31852,David Walters
31853,K-Class Collective
31854,ShanShi
31855,Andrew Rowe
31856,Wrong Organ
31857,Night Signal Entertainment
31858,Gallant Trombe
31859,Vex
31860,Crisan Andrei Alexandru
31861,NeonIsland
31862,BeconGamesCorp
31863,Elsa
31864,Miano Studios
31865,Ryan Silberman
31866,Scalpel Softworks
31867,new knight studio
31868,Jorge Gil Alegre
31869,Evan Clarke
31870,Jau Studio
31871,Indie Addict Game Studio
31872,Fred Grant Studios
31873,cv_studio
31874,Paul Drummond
31875,GameSyndicates
31876,Tenjiku Productions
31877,Jacob Micallef
31878,DevNeo
31879,Digital Canvas Studios
31880,Monaramis
31881,"CHOCOLAT, LLC."
31882,Leon aminof
31883,PatchNoteStudio
31884,"Labrodex, Inc."
31885,George Hennen
31886,Blue Meridian
31887,PixelDrone
31888,gora_unity
31889,Vertical Fish Studios
31890,Jemko
31891,Megalink
31892,失踪夏日游戏工作室
31893,Stone Gut
31894,Logic Ember Limited
31895,Hardcoffee Game Studio
31896,"Studio Saizensen Co., Ltd."
31897,Step Dad Productions
31898,Old School Vibes
31899,Arnaud Magous
31900,FlyingCubicle
31901,PostMod Softworks
31902,Amelore
31903,Komi Games Inc.
31904,YAWPGames
31905,WolumAldehyde
31906,Love Battle Studio
31907,Game for Good
31908,LOM GAMES
31909,AdaluteGames
31910,Dragonetti
31911,Buffalo Vision
31912,Zach Northrop
31913,Figura Games
31914,Ali Kaan Duman
31915,Mizael Montenegro de Melo Barros
31916,Dar4 Software
31917,Infinity Ward
31918,Arcade Theory
31919,Cat Logic Games
31920,Concrete Games Classic
31921,Reflector Entertainment Ltd.
31922,IGA Flux LLC
31923,Ascend Games
31924,钢之直男工作室
31925,Kongratz
31926,Leaflet Games
31927,Neko Games
31928,LinXian
31929,开心茶房
31930,AU CREATE
31931,RootaBeta Games
31932,Aphiwit Lekphet
31933,Chryse
31934,Edwin Sanchez
31935,Tootsie
31936,Team dimension
31937,Vital Games Ltd
31938,Sandwich Generation
31939,Processor
31940,Volens Nolens Games
31941,stramzer
31942,Andrey Chudaev
31943,Downpour Studios
31944,Demon Dog Games
31945,Joder
31946,Studio 73
31947,Toprogress Studio
31948,jksoft
31949,Melting Parrot
31950,MONT Games
31951,Lucas 8:30
31952,温小雨
31953,OFFMONREAL
31954,GameCrafterTeam
31955,Cameltoe
31956,Lionstone Studio
31957,1011
31958,Asilpena Games
31959,Qing He Games
31960,17Studio
31961,会玩游戏工作室
31962,Respublica-Games
31963,Fatbard
31964,Jimbob Games
31965,Charles Holland
31966,にゅう工房
31967,Nulis
31968,IBLACKHOLES
31969,Gia Bokhua
31970,Simen Nygaard
31971,Reflect Studios
31972,TansanMilMil
31973,Reminiscent Realms Studio LLC
31974,Escape Gaia
31975,Neko Cloud
31976,"Good Game Studio Co., Ltd."
31977,Ringing Bells
31978,Michael Carstairs
31979,"Data Art,Inc."
31980,StrvStraja
31981,卯月まめ
31982,Hubert cachat
31983,ArarwayS
31984,202-Six Studio
31985,Nakazawa Tech
31986,EtanYello
31987,Silent Pixel
31988,Runner Duck
31989,Talkinguns
31990,Cyb3rArtStudios
31991,Fredrchopin
31992,CodeManu
31993,KS PICTURES LLC
31994,FusionPlay
31995,LightFD
31996,Lasse Zacho Malver
31997,DDReN
31998,CUI PU XING
31999,Brickorium
32000,SMILE MORE PROD.
32001,重庆泽斯塔沃夫软件开发有限公司
32002,Angry Cat Studios
32003,SHPATEL
32004,SpiritElder
32005,Kang Dongwan
32006,Splintercat Studio
32007,Mauznemo
32008,Devmo Games
32009,Sassy Games
32010,ATOKESHI
32011,ONOE-NETWORK
32012,John Richard
32013,Galactic Ghosty
32014,Kevin van Huit
32015,Incredibly Moot Studio
32016,Stow Studios
32017,YUR Inc
32018,Thetau Games
32019,Doopwee Games
32020,Deka Ironworks
32021,Cryo Interactive
32022,Alex Loman
32023,Paper Scorpion Co.
32024,MecsiMoto
32025,SATORI Ent.
32026,Unwilling Studio
32027,格林达姆136工程团
32028,TomAda Games ltd
32029,Giant Warrior Studio
32030,Pack
32031,Big Boot Games LLP
32032,The Odd Gentlemen
32033,Skylost Games
32034,Pinprick Games
32035,Kastrye
32036,Digital Dimension LLC
32037,JaxGames
32038,AF Game Studios
32039,Potion Of Midi
32040,Frostglade
32041,Breadbinbran
32042,NSKN Games
32043,Moriba
32044,Cheery Studio
32045,Hariharan S
32046,Flatline
32047,Raj Sah
32048,GR: Game Studios
32049,Scribblar
32050,Vadym Lysytsia
32051,Team Croquettes
32052,"ONE, Yusuke Murata/SHUEISHA, Hero Association HQ"
32053,Haha Studio
32054,Dark Goose Software
32055,Escarnio Studio
32056,Asteroid Lab
32057,Luke Stevens
32058,Studio SyndiCat
32059,Paulo Pereira
32060,Saibot Studios
32061,Goodwin Games
32062,Can You Eat It?
32063,Kucki
32064,AsleepOnStream
32065,Isolated Studio
32066,Team Eternal Circus
32067,Aleksander Dolny
32068,seoulhs GDC
32069,Adjective Noun
32070,Lehxra Games
32071,BlinkimpGames
32072,IDS
32073,Turbo Soda Games
32074,Fira Soft
32075,PlayColorfulGames
32076,GKGravity
32077,Slam
32078,Canvas Ink Games
32079,Koboldgames
32080,TreeFortress Games
32081,BattleByte
32082,Jason Gertner
32083,DotShark Studio
32084,Zetarite
32085,Johannes Eski
32086,NickXie
32087,Michael Frankenhaeuser
32088,Right Nice Games
32089,Marmoset LLC
32090,unusual
32091,Old Skull Games
32092,TylerCKB
32093,Space Sauce Studio
32094,Mahich
32095,ST studio
32096,Little Tiger Athens
32097,SuperPROTEIN Studios Inc.
32098,myigloo
32099,Super Trampers Studio
32100,SeblaccSoft
32101,Mike Murdock
32102,Don Aitor
32103,Dudu
32104,ArcticFox223
32105,艾斯貝洛
32106,Eggon Srl
32107,Passion Panda
32108,Yannick Guerin
32109,"Virtual RehabART4Health VR design: Åsa Egnér Programmer: Johnny Nyman  Musician and composer: Hans Nilsson  Singers: Norea Sandberg, Maria Hjorth, Gösta Petersen"
32110,The Very Big Fish Games
32111,"GOSHOW,INC."
32112,Level Up Studio
32113,Melonhead Games Pty Ltd
32114,StudyProSoft
32115,Chozabu (Alex PB)
32116,Band IT Sudio
32117,Brass Persimmon
32118,Auto-Studio
32119,Zeng Weizhong
32120,bitman
32121,Victor Gabler
32122,BE WILD STUDIO
32123,agamidcg
32124,Silly Billy Games
32125,good game
32126,Magic Shot Games
32127,Encryptique
32128,Joshua Curtis
32129,Axon Flux
32130,Escape Sauce
32131,Pino De Francesco
32132,tarinfu
32133,Nuttery Entertainment AB
32134,武道戰姬製作委員會
32135,Cyberlore
32136,Newton Coin Studio
32137,阿龟与阿飞
32138,Game Dynasty
32139,Cyparade
32140,1015
32141,Overthrown Interactive
32142,Alexey Morozov
32143,EasyPizza
32144,Blackline Development
32145,Aesiereum
32146,Liekos Studio
32147,Samuel Wilson
32148,OTTO Games
32149,"Samantha ""Avanya"" Woods"
32150,ZombiebyteGames
32151,Ancient Corporation
32152,JgDoesThings
32153,Hazy mist Studio
32154,Bucket Hat Cat
32155,HFire
32156,Beweldadon
32157,Karuma Games
32158,Greystone Games
32159,red small workshop
32160,GRIS灰白
32161,Joytocling Games
32162,HY Studio
32163,Vivek Collur
32164,个人开发者-Yykai
32165,Moon Street
32166,Ernests Klavins
32167,IndustrialVR LLC
32168,Roger Pellicano
32169,壶天云镜
32170,Innovision Games Inc.
32171,Rocketcat Games
32172,Sergei Karmaev
32173,Commander Base
32174,Kalinka
32175,Ledgerdary
32176,RedDeer.Games
32177,HyperReuts
32178,Cupflow Studios
32179,Stanley Creative
32180,Kouki.inc
32181,Dungeonmind
32182,Follow The Fun
32183,Stanislav Marchevskyi
32184,Mathew Tran
32185,Stormor
32186,lestudiodetrop
32187,Happy Viking Studios
32188,Dream5
32189,墨色工作室
32190,Featherweight Studios LLC
32191,Jana Games Studios
32192,Continuum XR
32193,サンバルがんばる
32194,Holitass
32195,Özgün BURSALIOĞLU
32196,EMIKA_GAMES
32197,Fei
32198,Ryan Kibbe
32199,KIDA STUDIOS
32200,世纪龙信息网络有限责任公司
32201,Biggles.Games
32202,Forelone
32203,Ideaclay
32204,Copperpick Studio
32205,Logan Apple
32206,上海科吉信息科技有限公司
32207,Karatkuro
32208,Dim Bulb Games
32209,DavidMurdoch.Art
32210,nae3apps
32211,テクナン
32212,Simon Schaep
32213,BatCat Games
32214,NeutronStar.studio
32215,Innominatum Digital
32216,Cuneyt Aliustaoglu
32217,System Toys
32218,Smilegate Entertainment
32219,ZA Games Studio Pty Ltd
32220,VanillaDouMax
32221,亿面怪杰
32222,Pastorelli Studio
32223,Taggrin
32224,Select Start
32225,Alessandro Cristoffer
32226,Ian Corbeil
32227,Studio Saffron Pvt Limited
32228,Thomas Huijser
32229,Burak Pişkin
32230,"Capcom U.S.A., Inc."
32231,Carl Burton
32232,The Net VR LLC
32233,Anaximanes Entertainment
32234,SoulAge
32235,Richard Boor
32236,AleksandrMelnik
32237,Shattered Display
32238,Butnariu Ovidiu Mihai
32239,JOYJIBAR
32240,Itsuten
32241,IS-TL
32242,Steven G. Chinn
32243,DduXan
32244,Erik Sillén
32245,Bouncy Washer
32246,Different Monster
32247,Rushimarudo
32248,Midnight Bites Games
32249,Assoupi
32250,PopPlay
32251,Elam Isaacs
32252,GEESCAN
32253,"YANASE GAMES, INC."
32254,Ovidiu Chis
32255,Coldblood Inc.
32256,Anarkorp
32257,Landmark Digital Productions
32258,BAKENEKO GAMES
32259,Protect the King
32260,Bones Keeper Studio
32261,Gino Inc.
32262,Scherzo Games
32263,Matthew Proctor
32264,Bacon Strips
32265,Steel Monkeys
32266,Next Level Entertainment
32267,Ombak Games
32268,Ikemoto Systems
32269,Digital Myths
32270,Kyle Boddy
32271,Teawork Dev
32272,Kâzım KINCI
32273,Valdehir
32274,Studio Ahn
32275,Mountain Sheep
32276,HighlandArchitect
32277,wanderMarch
32278,Adam Edwards
32279,Chrome Horizon 3D
32280,Sketchy Logic
32281,9Garden
32282,Fat Panda Games
32283,Cheng Yong Xing
32284,Stephen Holdmeyer
32285,Heuristic Park
32286,Threear.Vision
32287,Sunny Show
32288,Chaos Crew
32289,DasProfGames (AL)
32290,EZDesigner
32291,PirateBlood Studios
32292,Future Immersive
32293,Brandon S. Truster
32294,Bartosz Kaminski
32295,Myco
32296,SilverForge
32297,"Parsec Productions, LLC"
32298,Paolomitas
32299,SummerClip
32300,Ice Flames
32301,12B3
32302,TianDuan
32303,Ren
32304,Medieval Pig Studio
32305,Funsoft
32306,pipotchi600
32307,God
32308,HIGH-END Games
32309,TA Publishing
32310,Partygamer3000
32311,Jongseop Lee
32312,Mykra
32313,Yurii Selinnyi
32314,Monsitle
32315,WarZoneLab
32316,BluSped
32317,Wolfe Games
32318,Tragedy Studios
32319,Albey Amakiir
32320,Plum Point 2
32321,Stache Studios
32322,GELOS GAMES LTD
32323,Midnight Pleasure
32324,Kieron Rana
32325,Antanas Marcelionis
32326,Non Linear Games
32327,Cinq-Mars Media
32328,Subpixel labs.
32329,Typhereus
32330,THQ Nordic Barcelona
32331,VipaGames
32332,Nicholas Angle
32333,含笑半步癫g5
32334,MadameBerry Games LLC
32335,S.A. DigiWorks
32336,"Forever Rain Studios, LLC"
32337,Visionaries
32338,Corentin Cournac
32339,Brett Kozma
32340,Development Forever
32341,studiospace
32342,暴风雨
32343,Darkflux Studios
32344,Illumion Games
32345,Sebastian Lind
32346,GDH Studio
32347,Pariah Interactive Inc.
32348,A Pinch Of Sugar
32349,MasterCode
32350,MenacingMecha
32351,ZimeonGames
32352,SUi
32353,Dodigamestudios
32354,Campus ADN 2024-2025
32355,Leandro Navarro
32356,Twisted Gentleman
32357,Funcom
32358,Saiko14
32359,Mint Manifest
32360,Ferdi Willemse
32361,Tofu Bear
32362,Hammerbyte Games
32363,Nico Duggert
32364,Ghastly Games
32365,HGsofts
32366,J-Tech Studio
32367,PONY
32368,Qureo Studios
32369,Patryk Kamionka
32370,Seven Jams
32371,GamsSafu
32372,Firedance Games
32373,PyrofrogStudos
32374,Steve Fox
32375,Charles Cochrane
32376,Oppiz Studio
32377,FreeTimeDevelopment
32378,Eostrix Studio
32379,01010101
32380,林强003
32381,FragOut
32382,"AN GAMES Co.,Ltd"
32383,Tessel Devs
32384,HoneyJamStudio
32385,Naked Sky Entertainment
32386,Ultimerse
32387,Ryan Davis
32388,Pandazole
32389,TOM CREATE
32390,OffPath LLC
32391,Code Murphy
32392,Dasius
32393,Hentai Diver
32394,wDessy
32395,Umbu Games
32396,tangentbrickspace
32397,Snack Box Games
32398,nonanonanonanonanonanona
32399,KESOFTGAMES
32400,cyph3r
32401,Barji
32402,OMFG_GameDev
32403,V-Axys
32404,Collector_collector
32405,WildGamesNet
32406,RadioWave Team
32407,Radiangames
32408,Madnight Games
32409,Backalleytoonzllc
32410,Kite & Lightning
32411,Produzioni varie e casuali
32412,Viking Game Studio
32413,ArtsMoons
32414,白狮唱片店
32415,Paul Cross
32416,Balin Tudor
32417,Gerch Interactive
32418,Iron Rhino Games
32419,Animalle Stories
32420,SigmaReels
32421,Hunny Bunny Studio
32422,Zoglu
32423,Skyward Studios
32424,GraalOnline
32425,willstargames
32426,Finndustries
32427,Fluid Games
32428,Team Kut
32429,Draih
32430,HugePixel
32431,Caveman Developments
32432,Monsuta AB
32433,Evan Palmer
32434,Ian Wiggins
32435,Xinyuan Studio
32436,Vinco Forever Studios
32437,Cellar Chateaux
32438,Nimble Giant Entertainment
32439,KujiraDanceRoom
32440,George's Studios
32441,Paul Schnepf
32442,时光咖啡机
32443,Bastien Ollivo
32444,Nik Rouz and Friends
32445,Once Upon a Time Studio
32446,Dumativa
32447,CV_Studio
32448,FishBait
32449,CUBE OF SKILL
32450,Blazitt
32451,Largemann
32452,Firebelley
32453,Eder Gabriel
32454,Star Point Games
32455,Brandon Adams
32456,GGR Technology
32457,RainySoft
32458,Francesco Cabbai
32459,Sin and Sun
32460,Two Pixels
32461,3StrakGames
32462,"ENTERGRAM,INC."
32463,Cube Mandarine
32464,J.A Digital Animation
32465,Artery Games
32466,PlanetStudios
32467,Darkvision Studio
32468,The Quantum Nexus
32469,Matt Glanville
32470,Firetown Studios
32471,Ex Conspectu
32472,Strobetano
32473,Without M
32474,project bamboo
32475,Bobby Griz
32476,Kurenaibook
32477,Balsagames
32478,Good Boy Studios
32479,Zoltan Erdos
32480,"Gatoware, LLC"
32481,Black Cardinal Software LLC
32482,IceCrack Games
32483,PokPoong Games
32484,Elementman Technology
32485,OmegaMechAnimations
32486,Version 6 Games
32487,Koshinha Studios
32488,Mecha Studios
32489,Double Trouble Games
32490,"Retrelon Games, LLC"
32491,Poni-Pachet SY
32492,lightweight Digital
32493,CCPhos Studios
32494,Spring86 Limited
32495,Bizarre Creations
32496,ARVORE
32497,KAWAUSO FORGE
32498,MaDDoG
32499,Polyart Inc.
32500,X Roman
32501,Byte Barrel
32502,Flobelle Games
32503,Team Nitronic
32504,Forge 215
32505,Tamixa CF
32506,Daedalus OÜ
32507,Timothy Johnson
32508,XR LABS INC.
32509,Escape Code Games
32510,MS GAMES
32511,Wadjet Eye Games
32512,Samuka Gomes
32513,为了共和开发团队
32514,Broken Beaker Studios
32515,James R Trimble
32516,OnlineObject
32517,No-Brain Studio
32518,Rick Foster
32519,"Silent Forest Games, LLC."
32520,Metamong
32521,Mantisbite
32522,Biduba Version
32523,Dynamic Cell Games
32524,Subconscious Games
32525,YakiCL
32526,Aeon & Star Interactive
32527,yevheniy8
32528,SDEnterNet
32529,"historia, Inc."
32530,Small Story Games
32531,Sotiris Psichomanis
32532,Lunarian
32533,Tmesis Studio
32534,Peaceful Life Games
32535,Ejoy Games
32536,Aternis Level 0
32537,Snick Developments
32538,Football Legacy Manager
32539,Local Legends Entertainment
32540,Sammy Snake Ltd
32541,Chipzel
32542,SeraphFiend Studios
32543,SadSofa Entertainment
32544,Jolly Show
32545,Strife AI
32546,Alex Crafts Bits
32547,Lemport
32548,Bobby Schwind
32549,ILLUSIVES
32550,Florent BOCQUELET
32551,beyond khan
32552,TBatlas
32553,JKUB GAMES
32554,Go Face Games
32555,Mind's Eye Games
32556,AX-GAME
32557,Gaopeng Chen
32558,서태린
32559,浮鲼工作室
32560,Aeons Studio
32561,Crystalline Green Ltd.
32562,Curse Box Studios
32563,Michael Deann Pasa Fudot
32564,Circo
32565,Ophiucus
32566,YANASE GAMES
32567,Poring
32568,Ima Bryn
32569,Crave
32570,YS Interactive
32571,WaggonWerkstatt
32572,GabHub
32573,GBPLabs
32574,DeCoded Production
32575,Tobi The Great
32576,Kumobius
32577,Sidebrain Interactive
32578,Alonso Martin
32579,Tavern Entertainment
32580,iRacing.com Motorsport Simulations
32581,Danilliniois
32582,VRYXZ
32583,Zentrifuge
32584,ChuMoran
32585,TinyBird Games
32586,Harry Mackenzie
32587, SP GAMES
32588,Anarchy97 Games
32589,Distribber
32590,bluffman
32591,Stephen Maloney
32592,iYou
32593,Innocentzebra
32594,Bendattipio
32595,PST Games
32596,VenusVision Studio
32597,NAKAISOFT
32598,Sunspot
32599,Taotie Industries
32600,BrunuuDev
32601,All Civilized Planets
32602,Jayden Everest
32603,Matthew Sanders
32604,VBB
32605,Ardeimon
32606,RuralBandit
32607,Moment Games
32608,什工坊SueStudio
32609,F0lak
32610,Studio Sirah
32611,Yuedong Game
32612,Dire Destiny Studio
32613,Ventex Software
32614,The WOW Studio
32615,White Vortex Games
32616,AuthenTiiq
32617,Starwalker
32618,Spirit Stone Studio LLC
32619,Zero Infinite Games
32620,"François Bouille, Quentin de Cagny"
32621,ZlitzGames
32622,Goblin Stew
32623,Brandon Williams
32624,XRuN
32625,"SIMS CO., LTD."
32626,Meringue Interactive
32627,Twisted Rabbits
32628,Katapult
32629,Crazy Moose Games
32630,McPeppergames
32631,Psychedelic Toad Studios
32632,Ilya Tishchenko
32633,Killspace Entertainment
32634,Hannah and Joseph Games
32635,AltF4 Games
32636,nobodyshot
32637,Unseelie Count
32638,SPIRIT3D
32639,Idaho Geodynamics
32640,Egerter Software
32641,Lunar Wire
32642,Hobby.st Game
32643,bit_bit_games
32644,Resurgam Studios
32645,Katruna
32646,ALPHAWING Inc.
32647,Doorknob22
32648,SusTek Games
32649,TYG
32650,CoolJosh3k
32651,Ryan (Gray) Nobles
32652,Motion Powered
32653,Bozhidar Petrov Valchev
32654,Team Clockworks
32655,Chris Lucian
32656,Malevolent Wormhole
32657,Lucas Maldonado
32658,EGAME
32659,Porcelain Labs
32660,Artur K
32661,Prairie Interactive Ltd.
32662,Liber Primus Games
32663,Deggy
32664,Butterfly
32665,"Knightmare Games, Limited"
32666,Etheldia
32667,Tributary Games
32668,Apolo Games
32669,Emerald City Games
32670,Last Day of Work
32671,Acido Cinza
32672,朧月カケル
32673,XuDaWang
32674,Star Bunny Enterprises
32675,Organ Machine
32676,Sylvestrina
32677,Diego
32678,Bryan Perfetto
32679,Le Cartel Studio
32680,"Delusion Arts Entertainment, LLC"
32681,Matthew Lalande
32682,Jana Tahan
32683,Pickled People Productions
32684,FishDoodio
32685,Everguild Ltd.
32686,Wasted Potential Studios
32687,Dinca Flavian
32688,Efsus Games
32689,Chris Cote
32690,domo
32691,WinterWorldProduction
32692,Alex Haniotis
32693,Céline Veltman
32694,MRW
32695,Construct Core Works
32696,BibleByte Games
32697,NoumeNoir Games
32698,fishingfrenzydev
32699,TheDevsGames
32700,DeletedUser
32701,EleanorDev
32702,Laughing Studio
32703,Evgeny Apel
32704,André Costa
32705,Slightly Crazy Studio
32706,"Lucid Matrix Studios, Inc."
32707,Kiku Apps
32708,DekkaRuby Games
32709,Garden Games
32710,Scary Robot
32711,Farbworks
32712,Patrick Lindsey
32713,weixiastudio
32714,L E V E L
32715,Kavan Bahrami
32716,Status Void Interactive
32717,Muk
32718,MHQX studio
32719,Ubisoft Entertainment
32720,Kalopsita Games
32721,EF Games
32722,Behaviour Digital Inc.
32723,Phantom Playworks
32724,DT3 Digital
32725,NaipSoft
32726,Serious Games Interactive
32727,ZeroCastle game Studio
32728,Wolfborg Games
32729,RuneStorm
32730,1bit
32731,Road to Vostok
32732,Blackburne Games Studio FZ LLC
32733,Shadow Factory
32734,Peter J Hopkins
32735,SavageDev
32736,RedRabbit Animation
32737,Nolar Studio
32738,tylerist.es
32739,Super Tech Dude
32740,Ben Fitzpatrick
32741,Jason Suydam
32742,Quaint Emerald
32743,Alekse
32744,Smitner Studio
32745,Paper Fan Games
32746,NipsApp Gaming Software 
32747,weikeduo
32748,Rusto
32749,Virtual and Physical Media Integration Association of Taiwan
32750,Barbudreadmon
32751,Dragon Dropper
32752,Utopia Games
32753,OdGames
32754,Xzayvion Exile
32755,Blue Black Entertainments
32756,STUDIO WILDROSE
32757,RO's studio
32758,Broncho Games
32759,The Soap Collective
32760,ENSLIP
32761,yosheDev
32762,Duuby Games
32763,"ART Co.,Ltd."
32764,Soqueto
32765,Yomuneco Inc.
32766,Taibot
32767,SethMadDev
32768,FloodLabs
32769,eightworks allware
32770,BODROID
32771,Mredziński
32772, Dragon Flame Games
32773,"Light-Year Simulations, LLC"
32774,Vulture Strike
32775,Playtap Games
32776,Phodex Games
32777,Roden8 Games
32778,Oori
32779,White Valley Studios
32780,zoeypotato
32781,Alvaro Urrutia Luna
32782,xanimerl
32783,Lando
32784,CJBNY
32785,MCQE
32786,Absent-Minded Games
32787,Redlynx Ltd
32788,Aevum Legends
32789,Holy Cap
32790,Kosippy
32791,studio Dynamic Arts
32792,SpectraCoder
32793,Bajur
32794,Alekcake Incorporated
32795,Stoyan Dardzhikov
32796,Foonie Magus PTE Limited
32797,Team MadBell
32798,SBC Games
32799,Recently Played
32800,Chris Klimowski
32801,The Dancing Dots
32802,2Medya
32803,Yakovlev Vladislav
32804,KPas
32805,Kaijoseisoft
32806,Kevin Coleman
32807,PRdroid Games
32808,命运测试
32809,Highlander Interactiv
32810,Sandbar3D
32811,Enroque Torres
32812,Super PowerUp Games
32813,Vista Larga Games
32814,"uyi technology Co,Ltd"
32815,Fat Pug Studio
32816,BrainVM Games
32817,720
32818,Shvap Games Studio
32819,Hearthfire Studios
32820,Studio Inkyfox UG
32821,嗨呻啵咯
32822,GrooveBoxJapan
32823,ONImations
32824,Any%
32825,505 Games
32826,Fire Dev Studio
32827,Guntlett
32828,Cozy Cabin Studios
32829,Chroma Coda
32830,Zero-K Team
32831,ぽけっとぱれっと
32832,RG Crew
32833,KG Games
32834,Sophie Hennerbichler
32835,David L Roeske
32836,Felis Major
32837,Osumia Games
32838,XGen Studios
32839,Jellyfrog Digital
32840,Johannes Schatteiner
32841,Snowy Ash Games
32842,Softwaves
32843,Ahlman Mansion Team
32844,HK TAIHE INTERACTIVE LIMITED
32845,Shadow Guild
32846,Resta!
32847,Konnex Interactive
32848,Daniel Klautsch
32849,Lisandro Lorea
32850,"WEBZENONNET Co., Ltd."
32851,逍邦
32852,Ian Davey
32853,Catnip
32854,Pixit Software
32855,Didactoons
32856,Syahir Bahiran Hilmi
32857,ayumu98
32858,Minority Media
32859,Webb 3D
32860,Exorzine Games
32861,Lethal Raptor Games
32862,A Small Favor
32863,Iron Hopes
32864,Great Chief Studio
32865,tyx
32866,ARTDINK CORPORATION
32867,Radvok Studios LLC
32868,Ceyhan Kapusuz
32869,Gameshastra
32870,三页先生
32871,"KRAFTON, Inc."
32872,ZJOY
32873,Wozzy Games Limited
32874,Deathtrap
32875,Sophie Nadeau
32876,Celestia Studios
32877,Anisimov Games
32878,Beaztek
32879,Confused Phoenix Games
32880,BBG
32881,Tristan Greaves
32882,Antoine Rigitano
32883,Involution Entertainment
32884,Incisor Studios
32885,Victor Chui
32886,dayme200
32887,Michael Cherdchupan
32888,ZiU Game
32889,"Chris ""Joker"" Femo"
32890,thebomenet
32891,JaysGames
32892,Undead_Neko
32893,五世游戏杂谭
32894,KKM Interactive Entertainment UG (haftungsbeschränkt) i.L.
32895,JoyDoza
32896,RusArtSnipe
32897,谷雨工作室
32898,Rafal Korbaczynski
32899,Treta Studios
32900,wellsleepnahw
32901,RJH Studios
32902,BridgeMusic
32903,Lynch
32904,Coffeeshake Games
32905,Rhys510
32906,RedEeyore
32907,Interactive Dreams
32908,Creat Studios
32909,AdInfinitum Studios
32910,Hyultis
32911,Wang Miaoxin
32912,Sonic Team
32913,Jida Studio
32914,DevNAri
32915,T4 Studio
32916,Skylor Beck
32917,Runny Bird Productions
32918,JayJay
32919,Encraft
32920,Alexis Angely
32921,PAIN Games
32922,PYSL
32923,Rogue Sword: Strategy & Adventure Games
32924,Amann Games
32925,Rohan Chapman von Wedel
32926,Franciane Martini
32927,Kaya Cook
32928,Snowfall Games
32929,Amazing Vibes
32930,Stephen Hubbard
32931,LOKUST AZUL LIMITED
32932,Gregory Adam Scott
32933,acelaamtrak
32934,Stray Hound Studios
32935,Fairytales Games
32936,HabibiDev
32937,SluggishtacoGames
32938,Venalith
32939,MarineMaaan
32940,Quick nail Aristocrat
32941,cuteaheng
32942,Posruk Games
32943,Thiago Nascimento
32944,upsideyonder
32945,Amrita Studio
32946,Sam Jackson
32947,Skog
32948,Carsten Hölscher
32949,Yohan Launay
32950,Red Thorn Interactive
32951,Kitsune Games
32952,tameant
32953,Run Ready Software
32954,Gooplin Studio
32955,Karl @ Automoji
32956,Filotimo Innovations LLC
32957,Team Myster
32958,Divine Vision LLC
32959,Michael Crabbs
32960,ωstar
32961,Michael Hunter Games
32962,藤子すぎ
32963,Javs Game Studios
32964,Traverse Research
32965,不秋草游戏工作室(Bamboo Games)
32966,Snowfall
32967,lab36
32968,DavieZwei
32969,Deborg Desolation
32970,PiggyNose Games
32971,Aleksandar Kojic
32972,Phantom Compass
32973,illuCalab.
32974,Dancing Panda Studio
32975,Alek1277
32976,IonFx
32977,Odium team
32978,KUSOftware
32979,Midnight Crew
32980,Yuksel Kagan
32981,Broken Code Games
32982,Arc51
32983,Umbrella Labs
32984,sandy powder
32985,Quess Gaming LLC
32986,Guilty Tales
32987,Höganäs Spel
32988,Hexe Circles
32989,TibiSoft
32990,No Agenda Studios
32991,Coffeeshock Studios
32992,Varrukt
32993,yangguotao
32994,J.Bowman
32995,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
32996,Zachary Cavaness
32997,Meal Deal Games
32998,EvansBlack
32999,Cute Squirrel Studios
33000,Cubamano
33001,Build Solution Studio
33002,Chess phD
33003,ByteMirage
33004,HasamiMochi
33005,Johnson Studios
33006,CRK
33007,Scott McClusky
33008,KYS Games
33009,NSPACE
33010,Loose Change Games
33011,derevotyan
33012,PPPG
33013,oops11
33014,CoreFlashGames
33015,炎帝归乡
33016,Daniel Nesov
33017,Jordan Zimmer - Executive Producer
33018,Plemsoft
33019,Only Human Studios
33020,Korean Linguistics Lab
33021,JJ H-E
33022,Shubham Bhagwat
33023,野貓後空翻
33024,Ulteamate
33025,Yutaro Tsuyuki
33026,Grandview Productions
33027,KL STUDIO
33028,Théo Fazion dos Santos
33029,Half Brain Games
